CustomerID,Gender,Age,Annual Income (₦),Spending Score (1–100),Marital Status,Profession,Membership Duration (Years),Mall Branch,City Type,Frequency of Visits/Month,Average Transaction Value (₦),Loyalty Card Holder (Yes/No),Preferred Payment Method
18109,Male,31.0,2383231.0,68,Married,Student,7.2,C,Suburban,21,87660,No,Bank App
18110,Male,28.0,1535055.0,7,Married,Engineer,5.8,C,Urban,15,80039,Yes,POS
18111,,52.0,5058887.0,98,Single,Doctor,4.0,B,Suburban,18,25208,No,Bank App
18112,Male,34.0,2758664.0,27,Widowed,Lawyer,5.1,A,Suburban,18,53386,No,POS
18113,Female,44.0,2714351.0,66,Single,Student,8.5,A,Rural,5,26953,No,Bank App
18114,Female,61.0,4671217.0,54,Widowed,Business Owner,7.6,A,Urban,1,64263,Yes,Cash
18115,Female,20.0,3050110.0,14,Divorced,Student,9.4,A,Rural,12,30068,Yes,POS
18116,Male,19.0,6690441.0,93,Widowed,Teacher,8.8,C,Urban,3,81750,Yes,Cash
18117,Female,21.0,2211121.0,22,Divorced,Doctor,6.9,C,Rural,19,25476,No,POS
18118,Female,35.0,N/A,69,Widowed,Lawyer,2.3,C,Rural,29,28786,No,Transfer
18119,Male,37.0,1946245.0,56,Married,Unemployed,3.9,B,Urban,2,23939,Yes,Cash
18120,Male,38.0,1754434.0,82,Widowed,Engineer,5.8,C,Urban,8,37487,No,Bank App
18121,Male,31.0,3608579.0,60,Divorced,Engineer,0.8,B,Suburban,27,57799,Yes,Cash
18122,Male,25.0,4063081.0,51,Single,Business Owner,7.0,A,Suburban,13,70956,Yes,Bank App
18123,Male,19.0,2427491.0,16,Married,Lawyer,9.8,B,Suburban,28,32794,Yes,POS
18124,Female,43.0,3062540.0,6,Married,Student,8.4,B,Urban,7,65336,Yes,POS
18125,Female,36.0,3316896.0,1,Married,Lawyer,7.0,B,Rural,20,43072,No,POS
18126,Male,59.0,4940126.0,12,Divorced,Teacher,6.9,B,Urban,6,22159,No,Transfer
18127,Female,45.0,2091811.0,24,Widowed,Student,9.0,C,Suburban,20,69182,No,Bank App
18128,Female,46.0,3266256.0,75,Widowed,Business Owner,3.4,C,Suburban,6,43004,No,POS
18129,Female,unknown,3648226.0,43,Single,Teacher,4.7,C,Suburban,22,38640,Yes,Transfer
18130,Female,60.0,3614689.0,34,Married,Engineer,6.8,B,Suburban,23,83758,Yes,POS
18131,Male,45.0,3112433.0,93,Single,Business Owner,5.9,A,Rural,25,65498,Yes,Transfer
18132,Female,58.0,4534400.0,96,Married,Banker,8.5,A,Rural,28,99179,Yes,POS
18133,Female,65.0,1958081.0,57,Married,Unemployed,4.0,B,Suburban,26,45037,Yes,Transfer
18134,,43.0,2741430.0,21,Widowed,Unemployed,4.5,A,Urban,28,55789,No,Cash
18135,Male,22.0,2114046.0,40,Single,Doctor,2.9,A,Suburban,1,28140,Yes,Cash
18136,Female,32.0,2011760.0,33,Widowed,Teacher,6.6,A,Suburban,13,66593,No,Cash
18137,Male,63.0,3174815.0,33,Married,Lawyer,4.2,C,Suburban,24,37938,No,Bank App
18138,Male,26.0,4489323.0,28,Divorced,Doctor,5.7,C,Rural,15,26175,Yes,Transfer
18139,Male,49.0,1826303.0,100,Single,Engineer,1.1,C,Urban,11,35079,No,Transfer
18140,Male,69.0,4379846.0,65,Single,Lawyer,7.2,B,Rural,9,51111,No,Transfer
18141,Female,43.0,2501785.0,76,Widowed,Teacher,5.6,B,Suburban,21,100796,Yes,POS
18142,Male,54.0,1563677.0,46,Married,Lawyer,7.6,C,Suburban,22,52877,Yes,Cash
18143,Male,32.0,2006349.0,33,Widowed,Doctor,2.9,C,Suburban,3,45234,No,Cash
18144,Male,58.0,4436456.0,69,Single,Lawyer,8.6,A,Urban,12,64584,Yes,Bank App
18145,Male,21.0,1442698.0,66,Divorced,Teacher,8.8,B,Rural,13,53876,Yes,Cash
18146,Male,53.0,6009164.0,36,Married,Banker,4.7,C,Rural,3,18048,Yes,POS
18147,Female,37.0,3208535.0,88,Divorced,Student,1.4,B,Urban,8,55571,Yes,Cash
18148,Male,,453303.0,54,Divorced,Unemployed,5.3,B,Rural,20,75721,Yes,Transfer
18149,Female,38.0,1444670.0,50,Divorced,,6.6,B,Suburban,18,45439,Yes,Cash
18150,Female,39.0,4235625.0,51,Widowed,Business Owner,6.2,C,Urban,24,55192,Yes,Transfer
18151,Male,24.0,812396.0,52,Single,Engineer,9.0,C,Urban,18,53435,No,POS
18152,Female,64.0,3992077.0,21,Widowed,Engineer,9.2,C,Urban,3,71089,No,Bank App
18153,Female,48.0,1245067.0,30,Married,Doctor,6.4,A,Suburban,24,40252,Yes,POS
18154,Female,34.0,3549816.0,15,Married,Lawyer,6.6,A,Rural,26,44830,Yes,Transfer
18155,Male,67.0,4975735.0,9,Divorced,Banker,1.7,A,Rural,26,54523,No,Transfer
18156,Male,24.0,3568107.0,32,Divorced,Unemployed,4.2,A,Suburban,4,39038,Yes,Cash
18157,,36.0,4278298.0,72,Married,Lawyer,3.6,A,Suburban,28,33874,Yes,Transfer
18158,Male,45.0,4090167.0,23,Married,Teacher,3.8,B,Urban,24,62799,No,Bank App
18159,Male,27.0,1288728.0,27,Divorced,Banker,7.4,C,Urban,13,70039,No,Transfer
18160,Male,44.0,1184459.0,42,Married,Engineer,5.1,C,Rural,23,37524,Yes,Bank App
18161,Male,30.0,357681.0,8,Divorced,Engineer,5.3,A,Urban,18,41026,Yes,Cash
18162,Female,19.0,3464185.0,93,Divorced,Doctor,2.9,A,Urban,27,50015,Yes,Bank App
18163,Female,39.0,2849701.0,11,Divorced,Banker,2.1,A,Urban,10,61208,Yes,Transfer
18164,Male,37.0,1503946.0,21,Divorced,Banker,4.4,C,Urban,9,43010,No,Cash
18165,Female,60.0,3501094.0,44,Single,Engineer,1.0,B,Rural,23,40574,No,Bank App
18166,Male,22.0,5409989.0,39,Married,Teacher,2.0,C,Suburban,21,59542,No,Transfer
18167,Male,23.0,4035295.0,94,Married,Teacher,8.3,A,Rural,17,29047,Yes,Cash
18168,Male,52.0,5058640.0,33,Married,Unemployed,4.7,C,Suburban,7,44347,Yes,Bank App
18169,Female,18.0,2420859.0,67,Divorced,Business Owner,9.8,B,Urban,28,-17693,Yes,Cash
18170,Male,52.0,3262675.0,55,Widowed,Business Owner,0.5,B,Urban,12,51417,No,POS
18171,Male,20.0,3479139.0,13,Widowed,Engineer,9.2,A,Urban,18,51219,No,Bank App
18172,Male,53.0,4269211.0,36,Single,Banker,6.7,A,Rural,14,53963,Yes,Bank App
18173,Male,24.0,701355.0,87,Married,Doctor,6.4,A,Urban,19,7118,Yes,Cash
18174,Female,46.0,5255259.0,26,Divorced,Teacher,8.5,B,Suburban,6,35004,No,Transfer
18175,Male,32.0,3352294.0,74,Divorced,Business Owner,6.5,A,Rural,2,63226,No,POS
18176,,28.0,4959177.0,38,Single,Banker,0.8,B,Rural,9,96129,Yes,Transfer
18177,Female,35.0,4582941.0,100,Single,Unemployed,9.1,B,Rural,4,61431,No,Bank App
18178,Male,61.0,-206636.0,23,Divorced,Doctor,8.8,B,Suburban,24,89214,No,POS
18179,,21.0,3500464.0,8,Widowed,Lawyer,5.4,B,Suburban,9,78103,Yes,Cash
18180,Female,41.0,3737168.0,14,Married,Engineer,1.7,A,Rural,19,55754,No,Bank App
18181,Female,28.0,2674442.0,24,Divorced,Banker,8.3,C,Rural,18,69758,Yes,Transfer
18182,Female,23.0,3014050.0,82,Single,Lawyer,5.5,C,Suburban,1,86298,Yes,Bank App
18183,Female,68.0,1680722.0,40,Divorced,Lawyer,3.6,A,Rural,24,51665,Yes,Cash
18184,Male,35.0,2767925.0,25,Widowed,Unemployed,9.9,A,Rural,10,27818,No,POS
18185,Female,32.0,2504894.0,84,Divorced,Engineer,2.1,B,Urban,25,58995,No,POS
18186,Female,20.0,2225228.0,25,Single,Lawyer,2.1,A,Suburban,13,45474,Yes,Bank App
18187,Female,34.0,2450779.0,17,Single,Engineer,6.2,B,Suburban,21,40555,Yes,Bank App
18188,Female,50.0,-540982.0,4,Divorced,Business Owner,3.0,A,Suburban,29,51221,No,POS
18189,Male,51.0,2221831.0,85,Single,Unemployed,4.4,B,Rural,8,35623,No,Transfer
18190,Male,47.0,1635351.0,84,Widowed,Doctor,2.8,A,Suburban,30,40544,Yes,Transfer
18191,Male,36.0,1750712.0,81,Married,Lawyer,7.9,B,Urban,10,38771,No,Transfer
18192,Female,26.0,928302.0,99,Married,Lawyer,3.1,B,Urban,1,40961,No,Cash
18193,Female,57.0,N/A,41,Married,Unemployed,8.5,C,Urban,27,40449,No,Cash
18194,Male,61.0,1669579.0,60,Single,Banker,7.5,B,Rural,23,77677,Yes,POS
18195,Male,48.0,1648853.0,87,Widowed,Teacher,3.3,A,Urban,4,25885,Yes,Transfer
18196,Female,44.0,3182198.0,85,Widowed,,8.1,A,Suburban,30,71630,Yes,Transfer
18197,Male,64.0,5441135.0,43,Divorced,Banker,3.5,C,Urban,12,93499,No,Bank App
18198,Female,42.0,3198125.0,54,Divorced,Student,4.4,A,Suburban,11,30270,Yes,Transfer
18199,Female,24.0,4607940.0,52,Divorced,Business Owner,1.2,B,Urban,20,48718,Yes,Cash
18200,Female,65.0,2855390.0,21,Widowed,Lawyer,5.9,C,Urban,7,47764,No,Transfer
18201,Female,24.0,6714145.0,24,Widowed,Banker,8.3,B,Rural,13,16276,No,Cash
18202,Female,37.0,1317170.0,37,Divorced,Lawyer,6.4,A,Urban,17,59720,No,Transfer
18203,Female,61.0,10279.0,82,Widowed,Teacher,5.7,C,Rural,18,56257,No,POS
18204,,66.0,4342561.0,44,Married,Student,9.0,B,Rural,4,72222,No,POS
18205,Male,60.0,4102308.0,83,Divorced,Doctor,4.7,C,Urban,11,58229,Yes,Cash
18206,Male,,287620.0,5,Divorced,Engineer,10.0,B,Urban,2,53868,Yes,Transfer
18207,Female,36.0,2776931.0,61,Single,Lawyer,4.9,B,Suburban,8,36338,Yes,Cash
18208,Male,19.0,5693162.0,44,Single,Doctor,6.6,C,Rural,9,13281,Yes,Transfer
18209,Female,51.0,4338826.0,91,Divorced,Business Owner,0.9,B,Urban,26,62117,No,Cash
18210,Female,34.0,685899.0,6,Married,Banker,7.1,B,Suburban,26,81009,Yes,Bank App
18211,Female,41.0,-42369.0,78,Widowed,Unemployed,3.5,A,Suburban,1,21441,No,Cash
18212,Female,26.0,5427053.0,3,Married,Doctor,1.7,B,Rural,23,64362,Yes,Transfer
18213,Male,18.0,1726490.0,65,Married,Engineer,1.9,C,Rural,7,48630,No,Transfer
18214,Male,59.0,4452314.0,31,Widowed,Engineer,5.3,A,Suburban,30,30642,Yes,Transfer
18215,Male,45.0,4066280.0,55,Single,Doctor,6.1,C,Urban,13,80297,Yes,Transfer
18216,Female,32.0,2963495.0,45,Widowed,Unemployed,7.2,A,Suburban,9,56001,No,Transfer
18217,Male,38.0,1876169.0,74,Married,Student,4.7,B,Rural,10,55032,Yes,Cash
18218,Male,32.0,5235345.0,55,Widowed,Teacher,8.7,C,Urban,19,19681,No,Bank App
18219,Male,40.0,-365375.0,60,Single,Doctor,1.2,A,Rural,1,83028,No,Bank App
18220,Female,19.0,4644186.0,31,Widowed,Business Owner,1.7,A,Suburban,25,35977,No,Bank App
18221,Male,63.0,2512888.0,81,Widowed,Business Owner,2.7,C,Urban,29,56685,No,Transfer
18222,Female,53.0,1856602.0,39,Widowed,Engineer,1.5,A,Rural,28,69792,Yes,Transfer
18223,Male,67.0,2817949.0,48,Married,Teacher,7.7,A,Rural,11,57257,Yes,Bank App
18224,Female,26.0,4691296.0,80,Widowed,Engineer,3.9,C,Rural,3,67040,No,POS
18225,Male,19.0,1128339.0,27,Widowed,Unemployed,6.2,B,Suburban,14,70768,Yes,Cash
18226,Male,19.0,3497287.0,16,Single,Doctor,7.8,B,Urban,23,96886,Yes,Transfer
18227,Male,35.0,3897319.0,52,Single,Banker,5.7,B,Rural,4,24208,No,Cash
18228,Female,34.0,2699429.0,4,Single,Teacher,5.6,C,Urban,30,50134,No,Cash
18229,Male,58.0,1342050.0,42,Widowed,Banker,4.8,C,Urban,16,80707,Yes,Transfer
18230,Male,25.0,1765343.0,91,Divorced,Engineer,7.1,A,Urban,10,49201,Yes,Transfer
18231,Female,51.0,5671403.0,54,Single,Engineer,5.5,C,Rural,16,5463,No,Transfer
18232,Female,51.0,4415375.0,9,Widowed,Business Owner,4.3,B,Suburban,19,78815,No,Cash
18233,Female,22.0,3898693.0,25,Single,Student,6.4,A,Rural,8,53003,Yes,Bank App
18234,Female,61.0,6194568.0,88,Single,Unemployed,9.6,C,Rural,20,29778,No,Bank App
18235,Male,46.0,1816910.0,58,Widowed,Engineer,8.2,C,Suburban,22,54754,No,Bank App
18236,Male,45.0,2975034.0,92,Married,Unemployed,4.7,A,Urban,26,60771,No,POS
18237,Female,33.0,3071219.0,18,Single,Lawyer,6.3,B,Rural,5,33800,Yes,Bank App
18238,Male,31.0,4854959.0,44,Divorced,Doctor,4.2,B,Rural,17,47713,No,Bank App
18239,Female,69.0,546814.0,90,Married,Lawyer,5.4,A,Suburban,11,63068,Yes,Bank App
18240,Male,19.0,3124439.0,74,Married,Doctor,7.5,C,Rural,4,31177,No,Cash
18241,Female,57.0,2996921.0,49,Divorced,Student,8.5,A,Rural,23,65101,Yes,Cash
18242,Male,21.0,4235772.0,44,Single,Doctor,1.1,A,Urban,2,84037,Yes,Cash
18243,Female,69.0,2348704.0,98,Widowed,Student,2.1,A,Rural,20,13085,Yes,POS
18244,Female,58.0,4821045.0,75,Single,Business Owner,6.0,B,Suburban,17,53928,No,Cash
18245,Male,69.0,3606577.0,78,Married,Business Owner,7.2,A,Suburban,30,59594,Yes,Cash
18246,Male,48.0,1829736.0,38,Divorced,Teacher,6.8,C,Rural,17,53050,Yes,Transfer
18247,Male,43.0,3865829.0,65,Widowed,Unemployed,2.9,B,Suburban,1,66288,No,POS
18248,Female,44.0,2820753.0,81,Married,Lawyer,6.7,A,Suburban,18,56612,Yes,POS
18249,Male,68.0,3734129.0,81,Married,Business Owner,4.9,A,Rural,4,69448,No,POS
18250,Female,51.0,1222074.0,10,Single,Unemployed,2.8,C,Rural,28,66665,Yes,Bank App
18251,Male,48.0,,63,Single,Lawyer,8.9,B,Urban,21,29717,No,Cash
18252,Male,65.0,4528169.0,94,Divorced,Student,5.5,C,Rural,8,20062,No,POS
18253,Female,28.0,5108253.0,46,Married,Lawyer,8.7,C,Suburban,6,25315,No,Transfer
18254,Female,25.0,3660671.0,97,Divorced,Lawyer,4.5,A,Suburban,11,83192,No,POS
18255,Male,29.0,2645906.0,2,Married,Banker,6.5,C,Urban,22,36777,Yes,Bank App
18256,Female,52.0,2177104.0,20,Divorced,Unemployed,8.3,B,Suburban,18,52807,Yes,Cash
18257,Female,62.0,1949366.0,96,Divorced,Student,3.6,B,Suburban,5,69176,Yes,POS
18258,Male,51.0,1946632.0,3,Divorced,Student,8.6,A,Suburban,15,48185,No,Transfer
18259,Female,30.0,1729296.0,36,Divorced,Engineer,3.8,C,Urban,16,65965,No,Transfer
18260,Male,44.0,2873014.0,5,Widowed,Lawyer,2.4,A,Rural,7,63293,Yes,Bank App
18261,Male,25.0,2121664.0,20,Widowed,Lawyer,7.5,A,Urban,8,37496,Yes,Cash
18262,Female,64.0,3828885.0,3,Married,Teacher,3.7,A,Suburban,1,26769,Yes,Transfer
18263,Male,38.0,3540725.0,3,Divorced,Lawyer,9.6,B,Suburban,2,67848,Yes,Cash
18264,Female,58.0,4646277.0,100,Married,Student,8.1,A,Urban,7,59386,No,Cash
18265,Male,28.0,3849086.0,70,Divorced,Doctor,2.7,C,Urban,4,38903,No,Bank App
18266,Female,39.0,4257232.0,100,Single,Unemployed,9.9,A,Rural,28,71126,Yes,Cash
18267,Female,38.0,1772840.0,88,Married,Unemployed,4.0,B,Suburban,12,46970,Yes,Bank App
18268,Female,45.0,3734763.0,47,Married,Engineer,5.8,A,Suburban,19,55917,No,Cash
18269,Female,20.0,3373847.0,37,Married,Student,1.2,C,Suburban,15,56192,No,POS
18270,Female,24.0,37524.0,8,Widowed,Doctor,0.9,B,Rural,16,41550,No,POS
18271,Male,31.0,2916289.0,80,Divorced,Unemployed,3.3,C,Rural,29,32376,Yes,Bank App
18272,Male,32.0,1491934.0,1,Married,Business Owner,0.6,A,Suburban,19,78415,No,Cash
18273,Female,26.0,717493.0,78,Divorced,,3.1,A,Urban,9,81817,Yes,Transfer
18274,Male,69.0,2534435.0,45,Divorced,Lawyer,5.5,C,Rural,3,33984,No,Cash
18275,Female,60.0,2049349.0,74,Single,Student,7.1,B,Rural,15,46702,No,Bank App
18276,Female,24.0,1870015.0,10,Single,Lawyer,2.9,C,Suburban,7,63905,Yes,Bank App
18277,Male,29.0,841948.0,86,Single,Unemployed,4.4,B,Rural,6,58564,Yes,POS
18278,Male,36.0,5667044.0,95,Widowed,Teacher,4.1,B,Suburban,30,81704,No,Bank App
18279,Female,44.0,1131103.0,68,Divorced,Teacher,3.6,A,Urban,27,60937,Yes,Transfer
18280,Female,35.0,2494758.0,43,Married,Engineer,4.2,A,Urban,10,55447,No,Transfer
18281,Female,30.0,4023430.0,87,Married,Doctor,5.1,B,Rural,29,14262,No,Transfer
18282,Female,60.0,4467712.0,41,Single,Student,2.4,A,Urban,21,13714,Yes,Cash
18283,Female,18.0,1347424.0,12,Married,,4.9,B,Suburban,8,37682,Yes,Bank App
18284,Female,,2672416.0,8,Widowed,Engineer,3.0,C,Rural,19,41643,Yes,Cash
18285,Male,38.0,3830327.0,45,Single,Unemployed,1.1,C,Urban,30,52987,No,Bank App
18286,Female,51.0,3446971.0,88,Widowed,Lawyer,2.5,C,Suburban,20,68376,Yes,Cash
18287,Female,30.0,3571252.0,1,Single,Student,9.4,C,Suburban,6,48146,No,POS
18288,Male,62.0,1209693.0,26,Widowed,Student,5.3,C,Rural,7,39721,Yes,Cash
18289,Female,68.0,1761525.0,86,Married,Lawyer,9.8,C,Urban,6,62197,No,Transfer
18290,Female,58.0,2772664.0,89,Married,Engineer,2.6,C,Urban,25,43663,Yes,Cash
18291,Male,68.0,2531701.0,31,Widowed,Engineer,3.3,B,Urban,30,58366,No,Cash
18292,Female,40.0,3246598.0,56,Divorced,Teacher,6.6,A,Rural,12,29675,No,POS
18293,Male,18.0,1414863.0,98,Married,Student,3.9,C,Urban,12,57505,Yes,Cash
18294,Female,40.0,4464787.0,37,Married,Engineer,3.9,B,Suburban,3,39486,Yes,Transfer
18295,Male,45.0,1211652.0,75,Single,Banker,8.5,B,Rural,13,67067,Yes,Cash
18296,Male,49.0,3345821.0,4,Divorced,Student,0.8,A,Suburban,18,45486,No,Transfer
18297,Male,25.0,1780234.0,72,Married,Teacher,6.8,B,Suburban,8,46386,No,POS
18298,Female,43.0,2602244.0,44,Widowed,Doctor,8.9,C,Urban,22,35327,Yes,POS
18299,Female,31.0,790114.0,99,Divorced,Doctor,2.2,A,Suburban,4,72502,No,Bank App
18300,Male,41.0,2747984.0,89,Divorced,Unemployed,4.3,A,Urban,11,55823,Yes,Transfer
18301,Male,65.0,3998043.0,95,Single,Teacher,8.2,A,Suburban,19,82664,Yes,Bank App
18302,Female,46.0,4898760.0,49,Single,Business Owner,5.6,A,Rural,18,54597,Yes,Transfer
18303,Female,21.0,2853165.0,87,Married,,3.9,B,Urban,16,21213,No,Transfer
18304,Female,35.0,1172746.0,40,Single,Unemployed,6.4,A,Suburban,6,67460,No,Transfer
18305,Female,31.0,4223084.0,68,Divorced,Engineer,3.6,A,Urban,18,72351,No,POS
18306,Female,44.0,3520475.0,100,Widowed,Engineer,6.4,B,Suburban,21,43723,No,POS
18307,Male,58.0,2746466.0,71,Single,Business Owner,1.9,B,Rural,24,27480,Yes,POS
18308,Female,64.0,2188759.0,10,Single,Banker,2.6,C,Suburban,12,87328,Yes,Bank App
18309,Male,20.0,2818459.0,70,Widowed,Business Owner,0.6,C,Rural,13,54138,Yes,POS
18310,Female,47.0,3043457.0,95,Divorced,Lawyer,2.3,C,Urban,5,71145,No,POS
18311,Male,53.0,4214371.0,4,Divorced,Business Owner,1.7,A,Suburban,1,37786,Yes,Transfer
18312,Male,40.0,1728242.0,21,Single,Engineer,6.2,A,Suburban,19,56028,Yes,Transfer
18313,Female,35.0,1985255.0,42,Single,Student,9.5,B,Suburban,15,47767,No,Cash
18314,Male,63.0,2647680.0,84,Widowed,Student,2.5,B,Rural,18,46651,No,Transfer
18315,Male,64.0,963229.0,81,Single,Unemployed,1.7,B,Urban,3,55665,Yes,Transfer
18316,Male,57.0,4031600.0,6,Divorced,Teacher,5.6,B,Suburban,27,-1637,Yes,Transfer
18317,Male,27.0,3886789.0,11,Divorced,Lawyer,2.2,A,Suburban,21,67078,Yes,Bank App
18318,Female,29.0,3446866.0,82,Widowed,Engineer,5.6,A,Urban,19,67400,No,Transfer
18319,Male,58.0,6630383.0,73,Widowed,Unemployed,5.3,A,Rural,6,38845,No,Transfer
18320,Female,25.0,4020124.0,12,Single,Student,0.7,A,Suburban,24,59392,Yes,POS
18321,Male,49.0,5017714.0,31,Married,Student,9.7,A,Urban,19,79060,Yes,Cash
18322,Female,34.0,3091566.0,31,Widowed,Doctor,2.4,A,Urban,18,40742,Yes,Cash
18323,Female,58.0,2177334.0,43,Divorced,Banker,9.0,C,Suburban,27,53111,No,Cash
18324,Female,62.0,841856.0,58,Single,Student,4.1,C,Urban,4,38585,Yes,POS
18325,Male,31.0,3459442.0,50,Widowed,Unemployed,2.0,C,Urban,9,19321,Yes,Bank App
18326,Female,54.0,3811524.0,98,Divorced,Business Owner,1.5,A,Urban,8,43725,Yes,Cash
18327,,26.0,4394449.0,80,Single,Lawyer,5.4,C,Suburban,1,39160,Yes,Transfer
18328,Male,43.0,2245769.0,41,Widowed,Engineer,3.9,A,Suburban,4,59610,No,Transfer
18329,Female,65.0,4000202.0,76,Single,Doctor,9.2,C,Suburban,1,74519,Yes,Transfer
18330,Male,68.0,1053138.0,77,Single,Banker,2.4,A,Suburban,27,56141,Yes,Bank App
18331,Male,41.0,3135244.0,36,Married,Student,7.4,B,Rural,2,44052,Yes,Bank App
18332,Female,40.0,3826295.0,77,Widowed,Banker,2.3,B,Rural,5,37813,No,Transfer
18333,Male,48.0,,44,Widowed,Lawyer,8.8,A,Rural,11,72332,Yes,Transfer
18334,Male,56.0,4229989.0,66,Widowed,Teacher,5.3,B,Suburban,21,71216,No,POS
18335,Male,61.0,3803424.0,15,Married,Engineer,8.4,B,Suburban,19,43454,No,POS
18336,Female,19.0,3167004.0,77,Divorced,Unemployed,4.7,C,Rural,19,55615,Yes,Bank App
18337,Male,67.0,4860824.0,34,Widowed,Teacher,2.2,B,Suburban,6,57406,No,POS
18338,Male,35.0,2921592.0,90,Widowed,Lawyer,5.6,C,Rural,11,36027,No,Bank App
18339,Male,33.0,2984541.0,70,Divorced,Teacher,3.1,B,Suburban,26,47987,No,Bank App
18340,Female,46.0,5369653.0,85,Widowed,Business Owner,2.3,C,Urban,15,33688,Yes,Transfer
18341,Male,28.0,-1192147.0,44,Married,Engineer,9.1,B,Urban,26,81023,No,POS
18342,Female,19.0,3863268.0,33,Widowed,Lawyer,5.7,C,Urban,18,29959,Yes,Transfer
18343,Male,31.0,3913634.0,79,Single,Student,8.1,C,Urban,22,37864,Yes,Bank App
18344,Female,21.0,2368854.0,99,Married,Teacher,7.9,C,Rural,19,62433,No,Bank App
18345,Female,56.0,3028090.0,92,Married,Doctor,0.5,B,Suburban,27,50320,Yes,POS
18346,Female,51.0,2979950.0,6,Single,Teacher,8.9,B,Urban,4,47424,No,POS
18347,Male,63.0,2679823.0,40,Divorced,Lawyer,7.8,C,Suburban,20,74565,No,Cash
18348,,56.0,2905149.0,6,Married,Doctor,3.1,B,Urban,24,57159,Yes,POS
18349,Male,26.0,3571259.0,75,Widowed,Unemployed,2.7,B,Suburban,23,46133,No,Bank App
18350,Female,57.0,2111063.0,14,Divorced,Unemployed,1.0,B,Urban,13,41504,Yes,POS
18351,Male,58.0,2993191.0,85,Married,Unemployed,1.4,A,Rural,26,34463,Yes,POS
18352,Male,24.0,976149.0,84,Widowed,Lawyer,2.3,B,Suburban,6,36043,Yes,Bank App
18353,Female,68.0,2077938.0,5,Widowed,Lawyer,0.5,C,Urban,16,41829,Yes,Cash
18354,Male,34.0,1370737.0,45,Married,Doctor,3.5,B,Rural,17,41340,Yes,Bank App
18355,Male,40.0,3232760.0,59,Divorced,Unemployed,9.3,C,Suburban,13,35153,No,POS
18356,Female,62.0,1440663.0,73,Divorced,Lawyer,5.8,C,Rural,6,66203,No,POS
18357,Female,28.0,910659.0,94,Single,Doctor,6.0,C,Suburban,21,66835,Yes,Cash
18358,Male,39.0,915956.0,43,Single,Student,2.7,B,Rural,25,31895,No,Cash
18359,Female,35.0,1451611.0,53,Married,Lawyer,2.6,C,Rural,25,71302,No,POS
18360,Male,66.0,4547275.0,27,Widowed,Student,4.0,B,Urban,26,37876,No,Cash
18361,Male,45.0,5304171.0,69,Married,Engineer,3.0,C,Urban,27,18899,No,Bank App
18362,Male,33.0,2492592.0,69,Single,Teacher,8.7,C,Rural,29,28937,No,Cash
18363,Male,59.0,759847.0,48,Single,Banker,2.2,B,Suburban,22,69138,Yes,POS
18364,Male,21.0,2548994.0,79,Married,Student,6.9,C,Urban,9,73817,No,POS
18365,Female,53.0,,73,Single,Teacher,5.2,C,Urban,18,40027,Yes,Cash
18366,Female,39.0,3343873.0,25,Divorced,Doctor,6.9,C,Rural,29,62757,No,Transfer
18367,Male,28.0,808554.0,8,Married,Engineer,8.4,B,Rural,24,45413,No,Transfer
18368,Female,38.0,5735694.0,78,Married,Doctor,3.7,B,Rural,15,93220,Yes,Bank App
18369,Female,57.0,2462415.0,32,Married,Banker,5.6,C,Urban,6,9412,Yes,Transfer
18370,Male,58.0,2199088.0,95,Married,Lawyer,5.2,A,Suburban,7,59663,Yes,POS
18371,Female,33.0,4757658.0,61,Divorced,Business Owner,4.0,B,Suburban,27,57904,Yes,Transfer
18372,Female,59.0,3415405.0,87,Single,Banker,8.2,A,Rural,22,88289,Yes,Cash
18373,Male,26.0,4933586.0,1,Married,Teacher,0.6,B,Urban,22,65117,Yes,Bank App
18374,Male,52.0,2794142.0,31,Married,Banker,3.4,B,Rural,29,13796,Yes,Cash
18375,Male,51.0,2887868.0,71,Widowed,Business Owner,8.4,B,Suburban,9,43042,No,Cash
18376,Male,26.0,2285841.0,15,Married,Doctor,8.8,C,Urban,25,59864,No,Cash
18377,Male,30.0,N/A,70,Married,Unemployed,7.1,A,Rural,12,35812,No,POS
18378,Male,23.0,2941340.0,16,Widowed,Teacher,3.7,B,Suburban,2,46802,Yes,Bank App
18379,Male,21.0,1943850.0,78,Divorced,Banker,8.3,A,Suburban,14,42790,Yes,Cash
18380,Female,63.0,463655.0,81,Single,Lawyer,1.3,B,Suburban,22,39878,Yes,POS
18381,Male,45.0,3713163.0,74,Divorced,Business Owner,3.0,C,Rural,15,45557,No,Cash
18382,Female,28.0,3484793.0,93,Married,Lawyer,1.4,A,Suburban,18,48591,Yes,Bank App
18383,Female,51.0,2604284.0,72,Married,Business Owner,1.5,B,Rural,16,66309,No,Transfer
18384,Male,52.0,4419428.0,57,Divorced,Teacher,6.1,C,Suburban,16,37011,No,Transfer
18385,Female,22.0,3224048.0,11,Married,Engineer,1.2,B,Urban,11,46992,Yes,POS
18386,Female,56.0,3654672.0,18,Divorced,Teacher,7.0,C,Suburban,13,64702,Yes,POS
18387,Female,28.0,2992838.0,45,Divorced,Teacher,3.8,A,Urban,11,61204,Yes,Bank App
18388,Male,29.0,619583.0,20,Single,Doctor,1.0,B,Rural,1,16844,No,POS
